pos_X	posY	posZ	vix	viy	wi	vr	wr
0.0	0.0	0.0	0.0	0.0	0.0	50	-11.597138666222632
4.549500000000001	0.0	-0.21297075288359346	45.495000000000005	0.0	-2.1297075288359344	50	-10.199504970872987
8.999146810851805	-0.9622367217459354	-0.4238076989330657	44.496468108518044	-9.622367217459354	-2.1083694604947225	50	-8.798885883253666
13.152987634555753	-2.8362312284962887	-0.631800709024196	41.53840823703949	-18.73994506750353	-2.079930100911304	50	-7.392196141709421
16.83638084028675	-5.53201956254159	-0.8358276427971103	36.83393205730995	-26.957883340453012	-2.0402693377291423	50	-5.9795372576227255
19.904210793206992	-8.925991333191044	-1.0338329842562475	30.678299529202423	-33.939717706494534	-1.9800534145913717	50	-4.5684118100101365
22.2536637551898	-12.872599975991873	-1.221970960700205	23.4945296198281	-39.46608642800829	-1.8813797644395756	50	-3.181209481412609
23.83429081163094	-17.218588742480602	-1.3920194909362578	15.806270564411365	-43.4598876648873	-1.7004853023605289	50	-1.8767958905917022
24.667583623235924	-21.829902990081546	-1.5260667249813447	8.332928116049844	-46.113142476009436	-1.3404723404508692	50	-0.7951098266172414
24.881677549101905	-26.61311402357226	-1.5975788153942365	2.1409392586598175	-47.83211033490712	-0.7151209041289186	50	-0.15290054777362894
24.753136972173465	-31.411392602404767	-1.5975788153942365	-1.2854057692844179	-47.98278578832507	0	50	-0.04284832926980453
24.624596395245025	-36.209671181237276	-1.5975788153942365	-1.2854057692844179	-47.98278578832507	0	50	0.0783006139119391
24.496055818316584	-41.007949760069785	-1.5975788153942365	-1.2854057692844179	-47.98278578832507	0	50	0.2122676285575511
24.367515241388144	-45.806228338902294	-1.5975788153942365	-1.2854057692844179	-47.98278578832507	0	50	0.3611378058659551
24.238974664459704	-50.6045069177348	-1.563381101940996	-1.2854057692844179	-47.98278578832507	0.3419771345324052	50	0.2538757606886666
24.274567417575092	-55.40437495299636	-1.5391747101319766	0.35592753115389025	-47.998680352615594	0.2420639180901936	50	0.22702748503498515
24.426325883384227	-60.201975329023455	-1.5391747101319766	1.5175846580913466	-47.976003760270885	0	50	0.40073705999105913
24.57808434919336	-64.99957570505055	-1.5013449027908154	1.5175846580913466	-47.976003760270885	0.3782980734116114	50	0.2965582832034732
24.911183249868827	-69.7880039568226	-1.473138319164105	3.330989006754674	-47.88428251772057	0.282065836267104	50	0.27224339656289165
25.379196943429907	-74.56513313475357	-1.44720691757844	4.680136935610781	-47.771291779309585	0.25931401585664804	50	0.2773591142253016
25.970917063083093	-79.32852135113879	-1.420796017699246	5.917201196531865	-47.633882163852256	0.264108998791942	50	0.2949206408719123
26.688221565955565	-84.07462230351632	-1.392742357812027	7.173045028724722	-47.461009523775274	0.28053659887219046	50	0.32007273249619184
27.538371863378334	-88.79873539189514	-1.36234521759856	8.501502974227689	-47.2411308837881	0.3039714021346696	50	0.3524087639219835
28.53170684245748	-93.49482798247912	-1.3289525879109854	9.93334979079149	-46.96092590583987	0.3339262968757457	50	0.3936803597650673
29.681273794391707	-98.15513868274586	-1.2917675353818083	11.495669519342266	-46.60310700266737	0.3718505252917708	50	0.4475779069186636
31.0033000331804	-102.7694909259057	-1.2496870800485178	13.220262387886905	-46.14352243159838	0.42080455333290406	50	0.520787542743602
32.518272688413006	-107.32414325664374	-1.2010724000675066	15.149726552326072	-45.546523307380404	0.486146799810113	50	0.6259849467166765
34.25279122053907	-111.79979354031327	-1.1433291461313266	17.345185321260665	-44.756502836695404	0.5774325393618005	50	0.7899078794842036
36.23773907811157	-116.156963034689	-1.0722307233084287	19.849478575724927	-43.5716949437572	0.7109842282289791	41.589470242689785	1.0774223818139084
