pos_X	posY	posZ	vix	viy	wi	vr	wr
0.0	0.0	0.0	0.0	0.0	0.0	50	13.166731599910133
4.545000000000001	0.0	0.21470833718357235	45.45	0.0	2.1470833718357234	50	11.740713108706165
8.98857145348748	0.969008120580614	0.42781005749835765	44.43571453487479	9.69008120580614	2.1310172031478527	50	10.324300872687333
13.130784185152702	2.8577457772260635	0.6388765185034126	41.422127316652215	18.887376566454495	2.1106646100505495	50	8.912835752039845
16.788989710998152	5.575057193069638	0.8471557038577375	36.58205525845451	27.173114158435737	2.0827918535432492	50	7.504197598946443
19.811224297218406	8.995694320251369	1.0515878769274025	30.222345862202545	34.206371271817304	2.0443217306966495	50	6.098933803111549
22.081307546115816	12.967765196139082	1.2502624384669525	22.700832488974093	39.72070875887713	1.9867456153954994	50	4.704501683070923
23.527493999866394	17.32398428394772	1.4395815764552655	14.461864537505782	43.56219087808638	1.8931913798831295	50	3.3423711055968757
24.1319680861996	21.904269327364958	1.612459755120596	6.044740863332059	45.80285043417237	1.7287817866533044	50	2.0634251378842023
23.937289555451056	26.5742132531167	1.7536137742349573	-1.9467853074854398	46.69943925751742	1.4115401911436143	50	0.9868954775417659
23.070917904605032	31.2602980168198	1.8393043902346717	-8.663716508460245	46.86084763703099	0.8569061599971437	50	0.305868059773155
21.797510279016404	35.88830331274295	1.8683794356123518	-12.734076255886283	46.28005295923151	0.2907504537768012	50	0.0439900972372298
20.390100352045238	40.477333416965735	1.8683794356123518	-14.074099269711663	45.89030104222788	0	50	9.106497050692663e-05
18.982690425074072	45.06636352118852	1.8683794356123518	-14.074099269711663	45.89030104222788	0	50	-0.047809846247694354
17.575280498102906	49.65539362541131	1.8683794356123518	-14.074099269711663	45.89030104222788	0	50	-0.10028318641597445
16.16787057113174	54.24442372963409	1.8683794356123518	-14.074099269711663	45.89030104222788	0	50	-0.15801275246151691
14.760460644160574	58.83345383385688	1.8683794356123518	-14.074099269711663	45.89030104222788	0	50	-0.2218249701629621
13.353050717189408	63.422483938079665	1.8683794356123518	-14.074099269711663	45.89030104222788	0	50	-0.2927278561977201
11.945640790218242	68.01151404230245	1.84053061120616	-14.074099269711663	45.89030104222788	-0.27848824406191885	50	-0.14917278700014103
10.666559166260868	72.63795438010587	1.84053061120616	-12.79081623957375	46.26440337803414	0	50	-0.22177896024127863
9.387477542303493	77.26439471790928	1.84053061120616	-12.79081623957375	46.26440337803414	0	50	-0.30407193390358345
8.108395918346119	81.8908350557127	1.8116229984706407	-12.79081623957375	46.26440337803414	-0.2890761273551919	50	-0.16685267317573804
6.963569409358586	86.55231253225588	1.8116229984706407	-11.448265089875333	46.61477476543185	0	50	-0.25423684834873483
5.818742900371053	91.21379000879907	1.7873826449033752	-11.448265089875333	46.61477476543185	-0.24240353567265568	50	-0.162273597941745
4.78723751847222	95.90164630428357	1.7873826449033752	-10.315053818988329	46.878562954845094	0	50	-0.26183369935298395
3.7557321365733873	100.58950259976808	1.762428235429839	-10.315053818988329	46.878562954845094	-0.2495440947353607	50	-0.18169813425392245
2.8415184534760956	105.30163729029186	1.762428235429839	-9.142136830972916	47.12134690523785	0	50	-0.3014129210189642
1.9273047703788038	110.01377198081565	1.7337685973960857	-9.142136830972916	47.12134690523785	-0.28659638033753454	50	-0.22182925675811083
1.1484961054880258	114.75016903590837	1.7337685973960857	-7.788086648907779	47.363970550927256	0	50	-0.37540417691296235
0.3696874405972479	119.4865660910011	1.6982584800385847	-7.788086648907779	47.363970550927256	-0.3551011735750098	50	-0.2961720531333839
-0.24047557886068982	124.24762701160334	1.6700879585647879	-6.101630194579377	47.61060920602253	-0.2817052147379694	50	-0.2901494042366448
-0.7162926779908483	129.02398525697976	1.6424801013577723	-4.758170991301584	47.76358245376425	-0.27607857207015546	50	-0.3315380670076671
-1.0600801902912702	133.81165798455694	1.611018549517013	-3.4378751230042193	47.87672727577177	-0.3146155184075921	42.68366634221236	-0.4298917493553661
