-160.57535468546226	89.93300610321313	-0.38689198303562783	0.0	0.0	0.0	16	-3.906961140447479	106.0	-85.0	0	318.8478890474058	-0.19384583128189176	-1.5707963267948966	False
-159.09361672898507	89.32930698251245	-0.7775880970803757	14.817379564771963	-6.036991207006865	-3.906961140447479	16	-0.7891636997082907	106.0	-85.0	0	317.27800570392066	0.19587884881050677	-1.5707963267948966	False
-157.95344439256402	88.20680662916722	-0.8565044670512048	11.401723364210476	-11.225003533452316	-0.7891636997082907	16	-0.14994177363424566	106.0	-85.0	0	315.70875608600426	0.2757815895697624	-1.5707963267948966	False
-156.90531232786537	86.99791491567484	-0.8714986444146293	10.481320646986466	-12.088917134923838	-0.14994177363424566	16	-0.018894250798955348	106.0	-85.0	0	314.1695179127857	0.2921625299241737	-1.5707963267948966	False
-155.87542374185384	85.77344380519361	-0.8733880694945249	10.298885860115398	-12.24471110481236	-0.018894250798955348	16	0.008013413736428276	106.0	-85.0	0	312.6376603499027	0.29552598799109664	-1.5707963267948966	False
-154.8478505392046	84.54702898418192	-0.872586728120882	10.275732026492644	-12.264148210116893	0.008013413736428276	16	0.013585403571912735	106.0	-85.0	0	311.1073708035318	0.2962224867205322	-1.5707963267948966	False
-153.8192948896502	83.32143799377373	-0.8712281877636907	10.28555649554389	-12.255909904081985	0.013585403571912735	16	0.014786567947163931	106.0	-85.0	0	309.57740952021487	0.2963726322674386	-1.5707963267948966	False
-152.7890751749535	82.09724546828998	-0.8697495309689743	10.302197146966874	-12.241925254837478	0.014786567947163931	16	0.015092709836872054	106.0	-85.0	0	308.04752047857437	0.2964109000036521	-1.5707963267948966	False
-151.75704642656993	80.8745776219352	-0.8682402599852871	10.320287483835678	-12.226678463547843	0.015092709836872054	16	0.015216035956566287	106.0	-85.0	0	306.51765117820594	0.2964263157686139	-1.5707963267948966	False
-150.7231735172121	79.65346877858994	-0.8667186563896304	10.338729093578234	-12.211088433452565	0.015216035956566287	16	0.015302504285968688	106.0	-85.0	0	304.987790905752	0.2964371243097892	-1.5707963267948966	False
-149.68744376181564	78.43393449297662	-0.8651884059610335	10.357297553964518	-12.195342856133262	0.015302504285968688	16	0.01538203806832339	106.0	-85.0	0	303.4579375157391	0.29644706603258353	-1.5707963267948966	False
-148.64984902695082	77.21598656051778	-0.8636502021542012	10.37594734864833	-12.179479324588456	0.01538203806832339	16	0.015460780263693685	106.0	-85.0	0	301.92809061968865	0.2964569088070048	-1.5707963267948966	False
-147.61038206818967	75.999636100476	-0.8621041241278318	10.394669587611393	-12.163504600417873	0.015460780263693685	16	0.015539999848717123	106.0	-85.0	0	300.3982501900749	0.29646681125513275	-1.5707963267948966	False
-146.56903577980754	74.78489419057382	-0.8605501241429601	10.413462883821175	-12.147419099021766	0.015539999848717123	16	0.015619966871939006	106.0	-85.0	0	298.8684162741767	0.2964768071330355	-1.5707963267948966	False
-145.52580304065722	73.57177199888623	-0.8589881274557661	10.43232739150323	-12.13122191687595	0.015619966871939006	16	0.015700746789105047	106.0	-85.0	0	297.3385889354327	0.29648690462268124	-1.5707963267948966	False
-144.48067668208978	72.36028081252641	-0.8574180527768557	10.451263585674509	-12.114911863598266	0.015700746789105047	16	0.015782363315498316	106.0	-85.0	0	295.80876824143456	0.2964971066884804	-1.5707963267948966	False
-143.43364948085667	71.1504320451683	-0.8558398164453058	10.470272012331202	-12.098487673581104	0.015782363315498316	16	0.015864831821963854	106.0	-85.0	0	294.2789542614823	0.2965074152517886	-1.5707963267948966	False
-142.38471415711896	69.94223724025674	-0.8542533332631095	10.48935323737701	-12.081948049115606	0.015864831821963854	16	0.01594816618878081	106.0	-85.0	0	292.7491470661011	0.2965178320476407	-1.5707963267948966	False
-141.33386337349404	68.7357080733673	-0.8526585166442314	10.508507836249116	-12.065291668894329	0.01594816618878081	16	0.016032380217134268	106.0	-85.0	0	291.21934672696085	0.2965283588011849	-1.5707963267948966	False
-140.281089734306	67.53085635442811	-0.851055278622518	10.527736391880495	-12.048517189392022	0.016032380217134268	16	0.016117487924636187	106.0	-85.0	0	289.6895533168783	0.29653899726462263	-1.5707963267948966	False
-139.22638578486885	66.32769402995076	-0.8494435298300543	10.547039494371303	-12.031623244773414	0.016117487924636187	16	0.016203503612172376	106.0	-85.0	0	288.15976690983723	0.29654974922556465	-1.5707963267948966	False
-138.16974401076763	65.12623318530194	-0.8478231794688371	10.56641774101211	-12.014608446488156	0.016203503612172376	16	0.016290441884004636	106.0	-85.0	0	286.62998758101264	0.2965606165095437	-1.5707963267948966	False
-137.11115683712953	63.92648604702284	-0.8461941352804366	10.585871736381014	-11.997471382791026	0.016290441884004636	16	0.016378317658531927	106.0	-85.0	0	285.100215406796	0.2965716009813596	-1.5707963267948966	False
-136.05061662788376	62.72846498519924	-0.8445563035145834	10.605402092457672	-11.980210618235994	0.016378317658531927	16	0.016467146177313374	106.0	-85.0	0	283.5704504648219	0.2965827045462073	-1.5707963267948966	False
-134.9881156850095	61.53218251588386	-0.8429095888968521	10.625009428742686	-11.962824693153745	0.016467146177313374	16	0.016556943013982917	106.0	-85.0	0	282.0406928339948	0.29659392915079097	-1.5707963267948966	False
-133.9236462477715	60.33765130357243	-0.8412538945954537	10.644694372379975	-11.945312123114327	0.016556943013982917	16	0.016647724083357573	106.0	-85.0	0	280.51094259451736	0.2966052767844628	-1.5707963267948966	False
-132.85720049194333	59.14488416373495	-0.839589122187118	10.664457558281702	-11.9276713983748	0.016647724083357573	16	0.01673950565085036	106.0	-85.0	0	278.9811998279185	0.2966167494803994	-1.5707963267948966	False
-131.78877052901777	57.953894065403794	-0.837915171622033	10.684299629255708	-11.909900983311587	0.01673950565085036	16	0.016832304342153215	106.0	-85.0	0	277.45146461708316	0.29662834931681226	-1.5707963267948966	False
-130.7183484054042	56.7646941338201	-0.8362319411878176	10.704221236135517	-11.891999315836905	0.016832304342153215	16	0.016926137153284948	106.0	-85.0	0	275.92173704628254	0.2966400784182037	-1.5707963267948966	False
