pos_X	posY	posZ	vix	viy	wi	vr	wr	Dpos_X	DposY	DposZ	rho	alpha	beta	Destination Reached
77.67489636891163	-76.1079014288757	-3.0731644468589843	-15.992026437313893	0.5050647762946188	1	16	-4.675036764281782	-160	-90	0	238.08054680440128	-0.010044629845124045	-3.06311981701386	False
76.07864084305072	-76.21730113709522	2.742517183892424	-15.962555258609088	-1.0939970821950942	-4.675036764281782	16	1	-160	-90	0	236.480628065488	0.4573910869465953	2.2851260969458287	False
74.60436783606167	-75.59559453357272	2.842517183892424	-14.742730069890456	6.217066035224957	1	16	1	-160	-90	0	235.04615781713892	0.3603971997539052	2.4821199841385186	False
73.07539295896906	-75.12417558484489	2.942517183892424	-15.28974877092606	4.714189487278277	1	16	1	-160	-90	0	233.54962846257834	0.26281310622366055	2.6797040776687635	False
71.50699322333291	-74.80775455321704	3.042517183892424	-15.683997356361555	3.164210316278574	1	16	1	-160	-90	0	232.0049401047823	0.1646047799880965	2.8779124039043276	False
69.91483956086766	-74.64949301304229	-3.140668123287162	-15.921536624652523	1.5826154017474852	1	16	-4.186448323663361	-160	-90	0	230.42671614866228	0.06574258209016601	-3.141592653589793	False
68.31484024467264	-74.65097226131577	2.723872351526088	-15.999993161950243	-0.014792482734770884	-4.186448323663361	16	1	-160	-90	0	228.83019671466724	0.48484676108504426	2.2390255904410434	False
66.85241442467337	-74.00188773600381	2.823872351526088	-14.624258199992731	6.490845253119609	1	16	1	-160	-90	0	227.41582514485484	0.3881258547701954	2.4357464967558924	False
65.33249431650948	-73.50204489590396	2.923872351526088	-15.199201081638869	4.998428400998443	1	16	1	-160	-90	0	225.93564463695532	0.2908059438776473	2.6330664076484407	False
63.77026645948297	-73.15643800544844	3.023872351526088	-15.622278570265166	3.4560689045552575	1	16	1	-160	-90	0	224.40329260510487	0.19285029621725547	2.8310220553088326	False
62.18134011793736	-72.96852025444421	3.123872351526088	-15.889263415456092	1.8791775100422465	1	16	1	-160	-90	0	222.83316449515735	0.094226444604562	3.0296459069215262	False
60.581591318648165	-72.94016925494198	-3.059312955653498	-15.997487992891958	0.28350999502239105	1	16	-4.622074725576551	-160	-90	0	221.24031335567472	-0.005093121860969859	-3.054219833792528	False
58.98700422281124	-73.07166828075715	2.7616648789684333	-15.945870958369314	-1.3149902581517874	-4.622074725576551	16	1	-160	-90	0	219.64033425871094	0.45707724931557403	2.3045876296528593	False
57.50109794597021	-72.4783028482921	2.8616648789684334	-14.859062768410299	5.9336543246504405	1	16	1	-160	-90	0	218.2057228369107	0.36031330043992743	2.501351578528506	False
55.96337731285751	-72.0362448718914	2.9616648789684334	-15.377206331126962	4.420579764007082	1	16	1	-160	-90	0	216.70919878648047	0.26291636728161927	2.698748511686814	False
54.38920671973635	-71.74991124873029	3.0616648789684335	-15.741705931211612	2.863336231611155	1	16	1	-160	-90	0	215.16458281359192	0.16484901222638676	2.8968158667420467	False
52.79431475882158	-71.62216292972208	-3.1215204282111526	-15.948919609147753	1.277483190082089	1	16	-4.183762344415437	-160	-90	0	213.58643517100543	0.0660783294961566	-3.141592653589793	False
51.19463706338546	-71.65427633384233	2.74328864452689	-15.99677695436118	-0.3211340412024819	-4.183762344415437	16	1	-160	-90	0	211.9899533024387	0.4849529291093983	2.2583357154174917	False
49.71988487298106	-71.03370725880117	2.84328864452689	-14.747521904043943	6.205690750411603	1	16	1	-160	-90	0	210.57575922095418	0.388494971691927	2.454793672834963	False
48.190546769749076	-70.56346799416795	2.94328864452689	-15.293381032319854	4.702392646332217	1	16	1	-160	-90	0	209.09586925786175	0.2913935196355551	2.6518951248913347	False
46.62190339448503	-70.24825701523444	3.04328864452689	-15.686433752640474	3.152109789335026	1	16	1	-160	-90	0	207.56382708289067	0.19360806745955134	2.8496805770673386	False
45.02962811327	-70.09122380590726	-3.139896662652696	-15.922752812150314	1.5703320932717655	1	16	-3.9515690843032583	-160	-90	0	205.99395081849434	0.09510248701017891	-3.141592653589793	False
43.429630414377655	-70.09393739010574	2.7481317360965645	-15.999976988923446	-0.027135841984694372	-3.9515690843032583	16	1	-160	-90	0	204.4012374208124	0.4910027115022988	2.2571290245942657	False
41.95189005838438	-69.48051792491991	2.8481317360965646	-14.77740355993273	6.134194651858342	1	16	1	-160	-90	0	202.99166249573727	0.3947192106442918	2.453412525452273	False
40.42029248792447	-69.0176908706531	2.9481317360965646	-15.315975704599111	4.628270542668153	1	16	1	-160	-90	0	201.51563447371683	0.29777246935166457	2.6503592667449	False
38.85014091964311	-68.71008064224125	3.0481317360965647	-15.701515682813593	3.076102284118459	1	16	1	-160	-90	0	199.98659757599205	0.20011976027550957	2.848011975821055	False
37.257123788987464	-68.56076077940425	-3.1350535710830214	-15.930171306556428	1.4931986283700789	1	16	-3.898607158267346	-160	-90	0	198.41878404995293	0.10172272776466794	-3.141592653589793	False
35.65715799654559	-68.57122323685296	2.75827102026983	-15.999657924418678	-0.10462457448713662	-3.898607158267346	16	1	-160	-90	0	196.82712198487786	0.4924089184504906	2.2658621018193394	False
34.173274071804805	-67.97281827539635	2.85827102026983	-14.838839247407874	5.984049614566019	1	16	1	-160	-90	0	195.41867131493072	0.39627959193986184	2.461991428329968	False
32.63706257405799	-67.52554404833818	2.95827102026983	-15.36211497746814	4.472742270581776	1	16	1	-160	-90	0	193.9436491548118	0.2994639361464278	2.6588070841234024	False
31.06387282078663	-67.23386957190598	3.05827102026983	-15.731897532713615	2.916744764321904	1	16	1	-160	-90	0	192.41543647001592	0.2019170311301106	2.85635398913972	False
29.469423603978015	-67.10070916105353	-3.124914286909756	-15.944492168086148	1.3316041085245607	1	16	-3.883602184429034	-160	-90	0	190.84821194276438	0.10359834949445697	-3.141592653589793	False
27.86964613315166	-67.12739331058907	2.769910801826927	-15.997774708263538	-0.266841495355368	-3.883602184429034	16	1	-160	-90	0	189.2568626892143	0.49283283497979635	2.2770779668471306	False
26.378897583169337	-66.54630058070373	2.869910801826927	-14.907485499823242	5.810927298853408	1	16	1	-160	-90	0	187.8487941956728	0.39686266999616837	2.4730481318307587	False
24.83758409394166	-66.11693741516108	2.969910801826927	-15.413134892276759	4.293631655426524	1	16	1	-160	-90	0	186.37417517487847	0.30018096206963557	2.6697298397572915	False
